person_id,belongs_to_groups,belongs_to_household,educational_involvement,lifetime_raised,first_degree,last_degree,multiple_degree,faculty,province,grad_year,event_count_all,event_count_5years,events_target_year
P001433,1,1,5,19.05,BA,MEng,1,Medicine,Other,1988,15,12,8
P001434,0,0,1,188.83,BSc,MBA,1,Medicine,QC,2001,10,5,5
P001435,1,1,5,26.55,Cert,Cert,0,Business,ON,2006,14,10,7
P001436,1,0,5,158.79,MBA,MEng,1,Arts,BC,1995,9,8,8
P001437,0,0,5,42.51,BA,BA,0,Business,BC,1997,24,8,8
P001438,1,0,1,96.12,BA,BSc,1,Engineering,QC,1987,15,6,3
P001439,0,1,2,54.59,BSc,BSc,0,Medicine,ON,1999,17,8,7
P001440,1,0,5,107.26,BSc,BSc,0,Engineering,AB,2003,19,8,8
P001441,0,1,0,61.65,BSc,BSc,0,Engineering,ON,2004,13,2,1
P001442,0,0,4,174.17,MBA,MBA,0,Arts,BC,1996,11,11,8
P001443,1,1,3,106.6,MA,BA,1,Engineering,ON,2016,12,13,9
P001444,1,0,3,107.45,MA,MA,0,Medicine,BC,1975,12,11,7
P001445,1,0,3,241.79,MA,MA,0,Business,ON,1989,14,9,8
P001446,1,0,4,34.65,MBA,MBA,0,Science,BC,1993,9,10,6
P001447,1,0,4,178.73,PhD,PhD,0,Engineering,AB,1989,19,11,8
P001448,0,0,4,65.13,BComm,MEng,1,Science,ON,2018,12,10,6
P001449,0,1,0,18.25,MBA,BSc,1,Medicine,ON,1989,13,7,4
P001450,0,0,1,90.93,PhD,MEng,1,Business,Other,2014,12,9,5
P001451,1,1,3,51.95,MA,MA,0,Business,AB,1998,25,12,9
P001452,0,1,2,245.35,Cert,Cert,0,Business,BC,1989,10,12,8
P001453,1,0,3,41.04,BComm,BComm,0,Engineering,ON,2016,10,10,8
P001454,1,0,0,63.96,MEng,MEng,0,Science,BC,2001,14,7,4
P001455,0,1,3,74.45,MA,MA,0,Engineering,QC,1977,18,13,9
P001456,1,1,0,12.86,BSc,PhD,1,Science,ON,2022,11,10,6
P001457,1,1,0,93.2,BA,BA,0,Engineering,AB,1994,23,8,8
P001458,0,0,5,27.17,BSc,Cert,1,Medicine,AB,1995,11,11,7
P001459,1,1,4,194.97,PhD,PhD,0,Business,BC,1976,14,11,8
P001460,0,1,5,240.98,BA,BA,0,Medicine,ON,1986,12,7,7
P001461,1,0,1,61.0,MA,MA,0,Engineering,Other,1986,11,7,3
P001462,0,0,4,16.73,MA,MA,0,Business,ON,2018,11,11,7
P001463,0,1,0,71.3,MBA,MBA,0,Science,ON,1986,4,5,1
P001464,0,0,0,70.98,MBA,MBA,0,Business,BC,2008,6,4,1
P001465,0,1,3,110.94,Cert,Cert,0,Science,BC,1986,21,10,9
P001466,1,0,3,48.17,BComm,BComm,0,Arts,BC,2009,16,9,6
P001467,1,0,0,23.13,BComm,MBA,1,Arts,Other,2011,13,7,6
P001468,0,1,4,54.67,MBA,MBA,0,Medicine,BC,1999,17,10,9
P001469,1,1,5,28.74,BComm,BComm,0,Medicine,ON,2010,17,8,8
P001470,0,0,2,262.88,BA,BA,0,Arts,BC,2001,16,8,5
P001471,0,0,3,34.38,BComm,BComm,0,Engineering,BC,2010,13,9,5
P001472,0,1,2,35.97,Cert,BComm,1,Business,BC,2004,10,9,8
P001473,1,0,5,59.11,MBA,MBA,0,Science,BC,1986,16,8,8
P001474,1,1,4,22.2,BA,BA,0,Business,ON,1989,16,9,9
P001475,1,0,4,42.62,BA,BA,0,Business,ON,2004,15,6,6
P001476,1,0,0,54.98,BA,BA,0,Engineering,BC,2022,6,2,2
P001477,0,1,4,41.14,BSc,BComm,1,Arts,BC,2007,10,10,7
P001478,0,0,2,49.98,BA,BA,0,Science,BC,2012,3,3,2
P001479,1,1,4,170.05,PhD,PhD,0,Medicine,ON,1975,15,8,6
P001480,0,0,1,87.67,MBA,MBA,0,Engineering,AB,1985,11,2,2
P001481,1,0,0,20.51,BComm,BComm,0,Science,ON,1984,7,9,5
P001482,0,0,2,43.19,Cert,Cert,0,Medicine,BC,1980,12,6,2
P001483,1,0,2,113.29,BSc,BSc,0,Engineering,BC,1975,21,10,8
P001484,1,1,3,36.03,BComm,BComm,0,Engineering,BC,2006,17,10,6
P001485,1,1,0,65.69,MA,MA,0,Business,BC,2011,10,8,4
P001486,1,0,2,59.99,MEng,MEng,0,Business,ON,2023,15,7,7
P001487,1,1,3,94.76,MBA,MBA,0,Medicine,ON,1982,21,11,9
P001488,0,1,5,53.04,BSc,BSc,0,Arts,AB,2022,7,9,6
P001489,0,1,0,54.71,MA,MA,0,Engineering,AB,1989,14,4,2
P001490,1,0,5,30.37,Cert,MA,1,Engineering,BC,1998,17,7,7
P001491,0,0,1,82.5,MBA,MA,1,Arts,BC,1991,9,2,1
P001492,0,0,4,28.7,Cert,Cert,0,Business,BC,1993,22,10,7
P001493,1,1,0,254.52,MBA,MBA,0,Medicine,BC,1990,16,9,7
P001494,1,1,4,60.42,BA,BA,0,Medicine,AB,1979,13,9,8
P001495,0,1,5,51.13,MA,MA,0,Arts,BC,2022,11,9,7
P001496,0,0,3,117.24,MA,MA,0,Medicine,BC,1978,14,7,6
P001497,0,1,3,57.3,BComm,BComm,0,Arts,BC,2023,16,10,9
P001498,1,1,1,66.05,BA,MEng,1,Arts,BC,1976,14,9,9
P001499,1,1,0,58.84,BComm,BComm,0,Arts,BC,1987,11,8,5
P001500,0,0,4,33.89,BComm,BComm,0,Medicine,ON,1991,14,9,9
P001501,0,1,5,28.85,BSc,BSc,0,Arts,AB,1994,10,10,6
P001502,0,0,0,34.63,MBA,BSc,1,Science,AB,2014,5,0,0
P001503,1,0,4,155.37,MBA,MBA,0,Engineering,Other,1991,18,13,9
P001504,1,0,3,36.73,MBA,MBA,0,Business,Other,2005,17,10,6
P001505,0,0,4,44.05,PhD,PhD,0,Engineering,Other,2001,19,13,9
P001506,1,0,3,42.51,BComm,BComm,0,Engineering,ON,1985,19,9,7
P001507,0,0,5,108.84,Cert,Cert,0,Business,BC,1991,17,9,6
P001508,0,1,0,311.58,MA,MA,0,Engineering,BC,1986,5,1,1
P001509,0,1,0,28.79,BComm,BComm,0,Medicine,ON,2008,2,2,2
P001510,0,1,1,96.3,BComm,BComm,0,Engineering,ON,2016,14,7,3
P001511,0,1,0,67.75,BComm,MEng,1,Engineering,Other,2024,14,7,4
P001512,0,0,4,47.93,MEng,MEng,0,Medicine,ON,2021,22,8,7
P001513,1,0,3,92.94,MBA,MBA,0,Business,BC,1981,11,7,6
P001514,0,1,5,21.69,BA,BA,0,Medicine,QC,1977,9,10,6
P001515,1,0,5,121.52,MEng,MBA,1,Business,ON,1999,10,11,7
P001516,0,1,2,73.61,BSc,BSc,0,Business,BC,2019,18,10,8
P001517,1,0,4,27.14,MA,MA,0,Arts,AB,2017,15,9,8
P001518,0,0,3,226.72,MA,MA,0,Arts,QC,2002,9,6,4
P001519,1,1,5,123.35,BA,BA,0,Science,BC,2020,9,10,8
P001520,0,1,4,159.2,BComm,BComm,0,Engineering,BC,1984,7,8,7
P001521,0,1,2,18.66,MEng,BA,1,Engineering,BC,2007,9,12,8
P001522,0,0,3,49.19,BComm,BComm,0,Science,BC,2002,16,3,3
P001523,0,1,1,40.04,MBA,MBA,0,Medicine,ON,1998,15,5,3
P001524,1,1,2,102.61,MEng,BSc,1,Science,Other,1992,14,8,8
P001525,1,0,0,186.31,BComm,BSc,1,Science,ON,1981,19,8,4
P001526,0,0,3,12.9,MA,MA,0,Arts,ON,2009,14,3,3
P001527,0,0,0,62.46,BSc,BSc,0,Business,AB,1978,8,0,0
P001528,0,0,4,55.41,MEng,PhD,1,Science,BC,1988,14,9,8
P001529,0,0,5,139.23,MBA,PhD,1,Business,ON,2013,16,9,9
P001530,0,0,4,59.42,MA,MEng,1,Business,BC,1978,18,11,8
P001531,1,0,2,21.69,MBA,MBA,0,Engineering,BC,2008,19,8,6
P001532,1,1,3,52.39,MBA,BA,1,Science,BC,2006,8,8,6
P001533,1,1,3,26.31,BSc,MA,1,Medicine,QC,2011,8,10,7
P001534,0,0,3,32.5,BComm,BComm,0,Medicine,BC,2018,17,10,7
P001535,0,0,2,63.59,MEng,MEng,0,Engineering,QC,2014,14,4,3
P001536,0,1,1,41.45,BComm,MBA,1,Arts,BC,2012,9,9,7
P001537,0,1,1,77.2,BSc,BSc,0,Arts,ON,2011,18,8,4
P001538,1,1,0,17.75,MA,MA,0,Medicine,QC,1998,13,12,9
P001539,1,1,0,410.39,Cert,BSc,1,Engineering,BC,1975,20,8,6
P001540,0,0,4,172.41,PhD,PhD,0,Business,AB,1994,13,10,8
P001541,0,1,2,110.51,MA,MA,0,Medicine,BC,2001,11,3,3
P001542,1,0,1,21.32,Cert,Cert,0,Medicine,ON,2002,16,6,5
P001543,1,0,5,10.51,Cert,Cert,0,Medicine,BC,2015,13,10,7
P001544,1,1,2,30.31,BSc,BSc,0,Arts,BC,1975,15,8,6
P001545,0,0,4,50.8,MEng,BSc,1,Engineering,BC,1986,14,7,7
P001546,0,0,5,381.23,BComm,BComm,0,Engineering,ON,2013,11,10,6
P001547,0,0,1,178.87,MEng,MEng,0,Science,QC,1993,15,4,2
P001548,1,0,0,39.97,BA,BA,0,Science,BC,1985,16,8,5
P001549,0,1,0,165.05,Cert,Cert,0,Arts,ON,2021,4,1,1
P001550,0,1,4,167.18,BComm,BComm,0,Engineering,ON,2006,16,10,9
P001551,0,1,3,62.22,BComm,BComm,0,Engineering,BC,2008,23,11,7
P001552,0,1,1,166.22,MEng,MEng,0,Science,ON,1982,9,8,5
P001553,1,1,3,80.47,MBA,MBA,0,Business,QC,1981,15,7,6
P001554,0,1,3,35.95,MEng,MEng,0,Science,ON,1979,18,9,7
P001555,0,0,5,23.5,MEng,MEng,0,Business,BC,2005,15,10,6
P001556,1,1,4,55.56,BComm,BComm,0,Arts,ON,2011,12,9,9
P001557,1,0,1,138.95,MEng,BSc,1,Arts,BC,2022,16,7,6
P001558,1,1,4,20.27,BSc,BSc,0,Science,AB,2001,16,8,7
P001559,1,0,3,16.45,BA,BA,0,Arts,ON,2007,16,10,7
P001560,0,0,4,96.32,PhD,PhD,0,Medicine,BC,2019,22,12,9
P001561,0,0,5,6.66,MA,MBA,1,Engineering,Other,2005,20,9,8
P001562,1,1,3,272.81,MEng,MEng,0,Science,BC,1979,18,8,8
P001563,1,0,0,42.86,BSc,BSc,0,Arts,AB,1990,13,5,4
P001564,0,1,3,111.85,BComm,BComm,0,Science,ON,2008,19,10,7
P001565,1,0,5,281.18,BComm,BComm,0,Arts,ON,2014,19,13,9
P001566,0,0,1,18.75,Cert,Cert,0,Medicine,BC,1999,7,4,1
P001567,0,1,1,26.01,BSc,BSc,0,Arts,ON,1987,3,2,2
P001568,1,1,0,384.53,MBA,BComm,1,Science,BC,1999,18,9,9
P001569,0,1,4,48.67,BA,BA,0,Engineering,ON,1985,16,6,6
P001570,1,0,4,55.34,BSc,MEng,1,Engineering,ON,2023,17,10,6
P001571,0,1,2,73.98,MEng,MBA,1,Science,BC,1975,17,9,8
P001572,0,1,0,145.82,BSc,BSc,0,Medicine,AB,1996,12,1,1
P001573,0,0,5,181.67,PhD,PhD,0,Arts,Other,1976,18,12,8
P001574,1,1,5,67.21,BA,BA,0,Arts,BC,1986,9,8,8
P001575,1,1,1,46.7,BComm,BComm,0,Arts,QC,2009,17,9,9
P001576,0,1,1,59.63,Cert,Cert,0,Medicine,ON,2014,8,3,1
P001577,1,0,5,78.73,BA,BA,0,Medicine,ON,2001,19,10,8
P001578,0,1,4,179.33,BA,BA,0,Engineering,ON,2004,12,8,7
P001579,1,0,2,68.64,MA,MA,0,Medicine,Other,2009,15,10,8
P001580,0,1,2,272.29,BComm,BComm,0,Science,BC,2006,17,6,5
P001581,0,0,3,30.45,MBA,MBA,0,Science,ON,1983,16,12,9
P001582,1,0,3,94.92,BA,BA,0,Medicine,Other,2001,16,11,8
P001583,1,1,0,258.36,Cert,Cert,0,Engineering,Other,2003,13,8,5
P001584,0,0,4,176.16,MBA,MBA,0,Medicine,BC,2005,19,6,6
P001585,0,0,1,80.63,MBA,MBA,0,Science,AB,2021,13,3,2
P001586,1,0,1,29.84,MEng,MEng,0,Arts,QC,2004,18,5,3
P001587,0,0,5,34.31,PhD,PhD,0,Medicine,AB,2017,17,8,6
P001588,1,1,4,54.05,BA,MEng,1,Engineering,AB,2007,9,11,8
P001589,1,1,4,79.2,BComm,BComm,0,Engineering,BC,2007,19,7,7
P001590,0,0,4,50.11,MEng,MEng,0,Science,BC,1985,12,9,9
P001591,0,1,1,18.67,BSc,BSc,0,Business,BC,2017,14,8,5
P001592,1,0,3,33.59,BA,BA,0,Business,QC,1997,23,9,8
P001593,1,0,0,93.82,MA,BComm,1,Science,AB,1975,7,4,3
P001594,0,0,3,121.64,MA,MA,0,Science,Other,2015,4,6,3
P001595,1,0,4,19.56,Cert,Cert,0,Arts,ON,1983,22,10,6
P001596,1,1,2,45.61,Cert,Cert,0,Engineering,QC,2018,13,9,8
P001597,0,1,3,15.62,BA,Cert,1,Business,ON,2004,22,13,9
P001598,1,0,5,38.74,BSc,Cert,1,Engineering,ON,2015,20,8,7
P001599,1,1,1,1114.06,MA,MA,0,Business,AB,1984,15,11,9
P001600,1,1,2,64.71,BComm,BComm,0,Medicine,BC,1975,22,10,8
P001601,1,1,2,46.32,PhD,PhD,0,Business,AB,2013,16,13,9
P001602,1,0,1,37.96,MEng,MEng,0,Science,AB,1989,12,6,4
P001603,1,1,3,22.83,BA,BA,0,Arts,AB,1975,14,11,9
P001604,0,1,3,13.43,Cert,Cert,0,Arts,BC,1988,13,10,7
P001605,1,0,2,59.35,BSc,BSc,0,Engineering,BC,1992,13,7,7
P001606,1,1,5,49.01,BA,BA,0,Engineering,ON,1982,16,11,9
P001607,0,1,5,205.72,PhD,PhD,0,Engineering,ON,1982,18,8,7
P001608,0,0,5,16.11,Cert,MEng,1,Arts,BC,1975,23,9,8
P001609,1,0,3,87.73,BComm,BComm,0,Arts,Other,2022,12,9,8
P001610,1,0,3,184.06,Cert,Cert,0,Arts,BC,2003,18,12,8
P001611,1,1,0,12.39,BComm,Cert,1,Arts,BC,2020,17,11,7
P001612,1,0,2,105.22,MA,MA,0,Business,BC,1979,20,11,7
P001613,0,0,2,16.45,MBA,MBA,0,Arts,BC,2018,11,5,4
P001614,1,0,4,94.18,Cert,BSc,1,Engineering,BC,1985,14,11,8
P001615,0,0,4,205.44,Cert,MEng,1,Science,AB,2017,11,6,6
P001616,0,0,3,61.24,BComm,BA,1,Business,QC,2010,23,11,8
P001617,0,1,0,77.7,BSc,BSc,0,Engineering,BC,1987,6,6,2
P001618,0,0,4,34.83,Cert,Cert,0,Medicine,Other,2022,21,12,9
P001619,0,0,3,77.84,BSc,BSc,0,Engineering,Other,2022,10,7,5
P001620,1,0,4,155.11,BComm,MEng,1,Engineering,BC,1975,16,11,8
P001621,0,0,1,52.9,MBA,MBA,0,Business,BC,2012,13,7,4
P001622,1,0,4,54.82,BComm,BComm,0,Engineering,QC,1981,18,9,6
P001623,1,0,4,84.55,BComm,BComm,0,Business,QC,2024,18,8,7
P001624,0,0,5,120.46,Cert,Cert,0,Engineering,AB,2013,18,10,8
P001625,0,0,5,16.11,PhD,Cert,1,Science,BC,1996,17,9,8
P001626,1,1,3,64.53,PhD,BSc,1,Business,AB,2000,14,9,8
P001627,1,0,0,35.09,BComm,MBA,1,Engineering,AB,2013,15,8,4
P001628,0,1,5,92.24,MEng,BA,1,Business,BC,1998,16,10,8
P001629,1,1,1,143.46,BSc,BSc,0,Engineering,ON,2008,21,12,8
P001630,0,0,3,79.32,MEng,MEng,0,Engineering,ON,1999,19,6,6
P001631,0,1,2,176.82,BSc,BSc,0,Science,BC,1986,8,4,3
P001632,1,0,1,27.32,BA,BComm,1,Arts,AB,2005,16,9,5
P001633,0,0,5,43.99,Cert,BComm,1,Arts,Other,1992,18,7,6
P001634,0,0,3,27.35,MA,MA,0,Engineering,BC,2000,13,11,8
P001635,0,0,2,64.51,MEng,MEng,0,Medicine,BC,2018,11,4,3
P001636,0,0,4,66.48,MBA,MBA,0,Engineering,ON,1976,9,9,7
P001637,0,1,5,52.26,BA,BA,0,Engineering,QC,2014,19,9,7
P001638,0,0,2,22.8,BSc,BSc,0,Engineering,AB,2000,20,4,4
P001639,0,0,2,57.73,Cert,Cert,0,Medicine,ON,1997,10,5,2
P001640,0,0,1,42.97,Cert,Cert,0,Arts,ON,2024,11,4,2
P001641,1,1,2,100.81,BComm,BComm,0,Science,QC,1991,12,10,9
P001642,0,0,2,49.29,MA,Cert,1,Medicine,QC,1979,20,6,5
P001643,0,1,5,159.23,MEng,MEng,0,Science,AB,1975,18,12,9
P001644,0,1,4,74.28,MEng,MBA,1,Medicine,QC,2020,14,11,8
P001645,1,1,2,13.44,BA,BA,0,Science,BC,1987,9,9,7
P001646,1,0,1,53.35,Cert,Cert,0,Science,ON,1984,11,8,5
P001647,0,0,4,19.08,MBA,MEng,1,Engineering,ON,1984,21,6,6
P001648,1,1,0,135.8,PhD,PhD,0,Arts,AB,1983,9,8,4
P001649,0,0,3,198.79,BComm,BComm,0,Engineering,BC,2017,16,11,9
P001650,1,0,5,60.15,MBA,MBA,0,Arts,AB,1989,13,10,8
P001651,0,1,2,88.38,BA,BA,0,Arts,BC,1988,17,4,4
P001652,1,1,5,18.83,BSc,MA,1,Science,BC,2003,13,6,6
P001653,1,0,4,9.76,BSc,BSc,0,Arts,BC,2010,18,9,9
P001654,0,0,5,39.03,MBA,MBA,0,Arts,AB,2024,15,11,9
P001655,1,1,2,49.89,BComm,BComm,0,Arts,BC,2023,21,12,9
P001656,0,0,4,17.82,BSc,MEng,1,Medicine,BC,2017,20,7,7
P001657,1,0,2,66.25,BA,BA,0,Arts,ON,2018,9,6,6
P001658,0,0,4,79.44,MA,MA,0,Arts,BC,1993,15,9,8
P001659,0,0,2,104.12,BA,BA,0,Medicine,ON,1980,14,3,1
P001660,0,0,3,218.65,BSc,MA,1,Medicine,AB,1996,11,8,7
P001661,1,0,0,119.34,BA,BA,0,Medicine,ON,2011,3,6,2
P001662,1,1,3,45.57,Cert,BComm,1,Engineering,ON,2002,15,10,9
P001663,1,1,5,67.05,BComm,BComm,0,Engineering,BC,1986,17,7,7
P001664,0,0,4,100.61,BA,BA,0,Arts,AB,1998,15,4,3
P001665,0,1,1,26.14,Cert,Cert,0,Science,BC,1988,10,5,4
P001666,0,0,1,182.35,BSc,BSc,0,Engineering,ON,2007,11,3,1
P001667,0,0,5,128.7,MA,BComm,1,Medicine,BC,1989,20,7,7
P001668,1,0,1,51.14,BComm,MA,1,Business,BC,1975,10,9,6
P001669,1,1,4,36.52,BComm,MEng,1,Arts,AB,2003,23,12,9
P001670,0,1,4,1386.35,MEng,BA,1,Medicine,BC,1995,14,12,9
P001671,0,1,3,122.51,BComm,BSc,1,Medicine,ON,1991,17,13,9
P001672,0,1,3,132.91,BA,BA,0,Engineering,BC,1978,24,12,9
P001673,1,1,5,268.4,BSc,BSc,0,Medicine,AB,2013,21,8,8
P001674,1,1,5,137.5,MEng,MEng,0,Medicine,QC,1981,9,9,8
P001675,0,1,2,73.17,BComm,MEng,1,Business,ON,1988,23,12,9
P001676,1,0,2,109.61,BComm,BComm,0,Arts,AB,2004,16,10,8
P001677,0,0,1,29.17,BSc,BSc,0,Science,AB,1985,13,4,2
P001678,0,1,2,110.7,MEng,MEng,0,Science,Other,2006,12,9,5
P001679,0,1,5,17.48,PhD,MEng,1,Medicine,AB,2021,20,11,9
P001680,1,1,0,87.21,MBA,BA,1,Business,ON,1999,19,10,8
P001681,1,1,0,97.34,BA,BSc,1,Arts,BC,1982,14,9,9
P001682,0,0,0,17.2,Cert,Cert,0,Business,BC,1992,13,3,0
P001683,1,0,1,297.1,BA,BA,0,Science,QC,2016,8,5,5
P001684,0,1,0,24.07,MA,BComm,1,Business,BC,2013,20,5,5
P001685,1,1,4,145.37,MA,MA,0,Arts,ON,1981,19,10,7
P001686,1,1,3,40.08,MEng,MEng,0,Science,BC,1999,16,11,7
P001687,1,1,5,79.77,MBA,MBA,0,Medicine,BC,1982,12,7,7
P001688,0,0,5,36.07,BA,BA,0,Engineering,Other,2009,15,10,8
P001689,1,1,1,476.2,MBA,MBA,0,Business,Other,1988,19,13,9
P001690,0,0,0,144.08,BComm,BComm,0,Engineering,BC,1976,17,4,1
P001691,1,0,5,272.78,Cert,Cert,0,Business,AB,2024,16,8,8
P001692,1,1,0,117.75,MBA,PhD,1,Arts,BC,2004,13,12,9
P001693,1,0,0,109.73,BSc,PhD,1,Medicine,BC,2015,20,12,8
P001694,1,0,4,70.25,Cert,PhD,1,Engineering,BC,2007,22,13,9
P001695,1,0,4,51.1,Cert,PhD,1,Arts,BC,2001,17,7,6
P001696,0,0,1,102.33,BA,BA,0,Science,AB,2017,11,5,2
P001697,0,0,3,70.96,Cert,Cert,0,Science,ON,1985,18,5,4
P001698,1,1,0,54.99,Cert,Cert,0,Arts,BC,1994,10,8,6
P001699,0,1,1,20.16,BComm,BComm,0,Business,BC,1984,8,7,4
P001700,0,1,5,48.47,BSc,BSc,0,Business,BC,2001,15,13,9
P001701,1,1,4,102.32,BSc,BSc,0,Medicine,AB,2005,23,10,8
P001702,1,0,0,42.41,MBA,BA,1,Arts,BC,1987,14,7,5
P001703,0,0,5,82.97,MEng,MEng,0,Arts,BC,2018,18,9,7
P001704,0,0,2,55.56,BSc,BSc,0,Engineering,ON,2011,5,2,1
P001705,1,1,1,26.82,MEng,MEng,0,Engineering,BC,1989,18,10,6
P001706,0,1,4,29.78,MEng,MEng,0,Arts,QC,1998,15,10,7
P001707,1,1,1,34.04,MBA,PhD,1,Business,BC,1980,17,12,9
P001708,0,1,4,49.26,BComm,BComm,0,Arts,BC,1983,16,8,7
P001709,0,1,0,50.45,BA,BA,0,Arts,Other,2004,9,2,1
P001710,1,0,5,156.43,BSc,Cert,1,Medicine,ON,1999,11,6,6
P001711,1,0,4,25.69,MA,MEng,1,Business,BC,1978,24,10,9
P001712,0,1,3,11.71,BSc,BSc,0,Engineering,BC,2011,11,9,7
P001713,0,1,5,109.79,BA,BA,0,Arts,ON,2018,12,10,7
P001714,1,0,0,43.07,BComm,MBA,1,Arts,QC,2010,14,7,5
P001715,0,1,0,56.79,MA,MEng,1,Science,BC,1992,9,4,3
P001716,1,1,0,506.72,BSc,BSc,0,Science,ON,2000,16,6,6
P001717,0,1,3,208.11,MBA,MBA,0,Medicine,BC,1987,8,10,7
P001718,1,0,3,101.61,Cert,Cert,0,Arts,ON,2014,19,6,6
P001719,1,0,2,136.24,MEng,MA,1,Engineering,BC,1978,20,8,6
P001720,0,1,3,69.18,BA,BA,0,Arts,QC,2011,12,9,8
P001721,1,1,5,137.72,BA,BA,0,Science,BC,1976,15,6,6
P001722,1,0,1,38.03,MEng,BComm,1,Engineering,BC,2016,12,8,8
P001723,1,1,0,35.0,PhD,Cert,1,Arts,ON,2002,15,12,9
P001724,1,1,0,42.8,BA,MA,1,Arts,ON,2000,14,12,9
P001725,0,1,4,229.49,BSc,BSc,0,Arts,BC,1997,14,7,7
P001726,1,0,2,225.3,BA,BA,0,Medicine,BC,1990,9,9,6
P001727,0,1,5,38.22,BComm,MBA,1,Medicine,QC,2005,15,10,6
P001728,0,0,1,163.0,MA,MA,0,Business,AB,1985,13,4,1
P001729,1,0,3,55.17,BSc,BSc,0,Arts,BC,1979,24,11,9
P001730,0,0,2,151.88,BSc,BSc,0,Business,AB,1992,9,2,1
P001731,1,0,2,48.48,PhD,PhD,0,Engineering,BC,2020,14,8,6
P001732,0,0,2,137.94,BComm,BComm,0,Science,ON,1986,16,5,3
P001733,0,1,1,57.47,BA,MBA,1,Science,QC,1980,20,11,7
P001734,0,0,4,49.77,BComm,BComm,0,Engineering,BC,2009,15,6,6
P001735,1,0,2,61.87,BComm,BComm,0,Business,ON,1985,15,9,7
P001736,1,0,2,71.77,MBA,MBA,0,Business,BC,1975,22,10,6
P001737,0,1,3,39.12,BA,Cert,1,Arts,AB,2001,12,9,6
P001738,0,1,5,20.51,MEng,MEng,0,Science,ON,1982,23,12,9
P001739,1,1,2,253.43,BA,BA,0,Science,AB,1999,14,7,6
P001740,0,0,3,45.68,BComm,BComm,0,Science,BC,1982,18,6,4
P001741,1,1,3,14.2,MA,MA,0,Engineering,BC,2000,13,8,8
P001742,0,1,1,9.8,BComm,BComm,0,Business,ON,2023,9,5,3
P001743,1,1,0,6.32,MBA,MBA,0,Arts,QC,2009,13,9,8
P001744,0,0,5,38.18,BComm,BComm,0,Arts,ON,2017,16,7,6
P001745,1,0,0,192.83,Cert,Cert,0,Arts,ON,2011,16,5,5
P001746,0,1,3,16.52,Cert,Cert,0,Business,ON,1975,21,11,8
P001747,0,1,4,48.54,BComm,BComm,0,Medicine,BC,2004,14,10,6
P001748,1,1,5,13.97,Cert,MBA,1,Business,BC,1985,12,7,6
P001749,1,0,2,156.49,MBA,BComm,1,Arts,BC,2021,18,8,6
P001750,0,1,1,85.38,MA,PhD,1,Engineering,Other,2008,4,7,3
P001751,1,0,0,82.47,PhD,PhD,0,Medicine,BC,1983,10,5,3
P001752,0,1,5,191.97,BSc,BSc,0,Medicine,AB,1995,14,10,6
P001753,1,1,5,244.75,BSc,BSc,0,Business,BC,2000,17,7,7
P001754,1,0,3,147.65,BSc,BSc,0,Science,BC,2009,21,9,9
P001755,1,1,1,39.36,MEng,MEng,0,Engineering,BC,1979,20,10,9
P001756,0,0,2,21.31,BComm,BA,1,Science,BC,2006,14,5,4
P001757,1,1,5,26.85,MA,MA,0,Business,BC,1994,14,11,7
P001758,0,0,1,14.99,MA,MA,0,Arts,BC,2015,16,2,2
P001759,0,1,5,279.72,MA,MA,0,Medicine,ON,2020,17,9,7
P001760,1,1,0,54.2,MEng,MEng,0,Science,BC,1978,10,8,5
P001761,1,1,2,70.48,BA,BA,0,Engineering,ON,1979,22,9,8
P001762,1,0,0,74.52,MA,MA,0,Arts,ON,1995,10,3,3
P001763,0,0,2,333.72,BSc,Cert,1,Science,BC,2004,7,6,5
P001764,1,1,1,39.92,MEng,MEng,0,Business,QC,1999,14,10,9
P001765,1,0,5,167.79,BA,BSc,1,Arts,ON,2008,11,8,8
P001766,0,0,1,81.45,BA,BA,0,Engineering,BC,1998,4,1,1
P001767,1,1,1,55.99,MEng,MEng,0,Medicine,AB,2022,14,11,7
P001768,0,1,3,13.09,BComm,BComm,0,Arts,QC,2016,17,9,8
P001769,0,0,2,135.22,PhD,PhD,0,Arts,ON,2018,16,4,4
P001770,0,0,2,34.41,PhD,PhD,0,Science,BC,2008,8,5,5
P001771,1,0,2,43.51,MBA,MEng,1,Business,BC,1992,17,10,6
P001772,0,1,0,76.46,BA,BA,0,Science,BC,1983,14,5,1
P001773,1,0,2,68.66,BSc,PhD,1,Medicine,BC,2004,15,12,9
P001774,0,1,0,160.18,BComm,MBA,1,Arts,BC,1995,19,11,9
P001775,0,1,0,36.57,MA,MA,0,Science,BC,2013,3,5,1
P001776,0,0,0,72.72,Cert,MA,1,Science,ON,2017,3,5,1
P001777,1,1,3,79.89,BComm,BSc,1,Arts,BC,1982,9,10,6
P001778,1,1,0,64.91,BComm,BComm,0,Business,ON,2013,21,11,8
P001779,0,1,1,111.23,BSc,BSc,0,Medicine,QC,1995,5,8,4
P001780,0,0,1,51.55,Cert,Cert,0,Arts,BC,1976,10,6,2
P001781,0,0,2,171.46,BA,Cert,1,Medicine,BC,2012,19,7,4
P001782,0,0,3,35.43,BA,BA,0,Science,ON,1976,10,8,5
P001783,1,0,2,19.43,BSc,BSc,0,Engineering,ON,1978,19,13,9
